rodada,Polinomial q=9 - MSE,Polinomial q=9 - R2,MQO tradicional - MSE,MQO tradicional - R2,MQO regularizado lambda=0.25 - MSE,MQO regularizado lambda=0.25 - R2,MQO regularizado lambda=0.5 - MSE,MQO regularizado lambda=0.5 - R2,MQO regularizado lambda=0.75 - MSE,MQO regularizado lambda=0.75 - R2,MQO regularizado lambda=1 - MSE,MQO regularizado lambda=1 - R2
228,4.5323668746325046e+22,0.9968120359348809,8.6482915898618e+24,0.39169878397395486,8.694914680443076e+24,0.38841942152406606,8.741325160940274e+24,0.3851550135852896,8.787521407398357e+24,0.38190567438293965,8.833501946582041e+24,0.37867150754104495
229,9.580014751893124e+21,0.9978265004801679,1.3897251350272798e+24,0.6847012252164315,1.386435964521819e+24,0.6854474673360329,1.3835848565134584e+24,0.6860943224868494,1.381157784289194e+24,0.686644973028697,1.3791411805684257e+24,0.6871024970860493
230,4.782768718476988e+21,0.9936269878079942,1.915060286246148e+24,-1.551806970201831,1.8792941965598566e+24,-1.5041488585414173,1.84429904520991e+24,-1.4575180178418243,1.8100557604313796e+24,-1.4118890350844486,1.7765458302060734e+24,-1.3672372431100408
231,2.892032644036077e+21,0.9970366364393993,1.5604442832024568e+24,-0.5989320648664354,1.5362342511238545e+24,-0.5741249012921754,1.512555806158711e+24,-0.5498624362311073,1.4893957130894593e+24,-0.5261311080239128,1.466741126412333e+24,-0.5029177543372223
232,7.348589714517362e+21,0.9990767120385856,4.6247149258730475e+24,0.41894379984276353,4.622040722634711e+24,0.4192797907950756,4.619848778900761e+24,0.41955518993154606,4.6181234754736185e+24,0.419771959671857,4.616849706799328e+24,0.41993199790072633
233,7.82151065982305e+21,0.9990622045805646,4.477887669861985e+24,0.46310339163588277,4.487853198000582e+24,0.46190852953735795,4.497937616527028e+24,0.4606994125377035,4.5081350852748526e+24,0.45947674087011015,4.5184399788860393e+24,0.45824118901233657
234,3.9548875279498755e+21,0.9979176318413135,2.3272377587088753e+24,-0.2253612200548074,2.2944955487058432e+24,-0.20812145405046723,2.2625221767274903e+24,-0.19128650457010266,2.2312980749618115e+24,-0.1748460685675799,2.2008042581067325e+24,-0.1587901497059001
235,4.064578233062907e+21,0.9941116764548816,1.6906480222640107e+24,-1.449228919996254,1.6589773777433439e+24,-1.4033478983681906,1.6279892508489436e+24,-1.3584556348297143,1.5976667584463701e+24,-1.3145276709124847,1.5679935128940686e+24,-1.271540265964929
236,1.4772468321320167e+22,0.9982634256798684,4.5884381818952204e+24,0.46060714141515535,4.594054536242729e+24,0.4599469120939276,4.6000549673477726e+24,0.4592415327124941,4.6064255853712873e+24,0.4584926360878836,4.6131529738349454e+24,0.4577017993913054
237,1.843503691232e+22,0.9915976999165297,1.6642390155458893e+24,0.2414750409373555,1.6388876984427203e+24,0.2530296353124657,1.6142209131584592e+24,0.26427223455642945,1.5902205258747013e+24,0.27521110368030266,1.566868952951486e+24,0.28585425693543787
238,5.22027497144424e+21,0.9987947398426957,2.220617113756802e+24,0.48730261404245256,2.2162189766421428e+24,0.48831805852759114,2.2121163218988934e+24,0.4892652818689406,2.2083000963515255e+24,0.4901463742689941,2.204761538632277e+24,0.4909633585574964
239,4.801375492489159e+21,0.9993904704373252,4.697297487937307e+24,0.4036830304035788,4.6918095430368764e+24,0.4043797192295986,4.6869156829457407e+24,0.40500098961468045,4.6825970775037475e+24,0.40554923202782656,4.678835511090633e+24,0.40602675892284745
240,5.662333276950246e+21,0.9995820392485542,7.508620737073053e+24,0.4457569676506893,7.546034572399368e+24,0.44299529433288665,7.583323713922518e+24,0.4402428251917232,7.620485323530436e+24,0.4374997697202463,7.657516735081869e+24,0.43476632471761023
241,2.5712337587000637e+21,0.9956820656944056,1.9806489732538944e+24,-2.326151159930733,1.951577753989381e+24,-2.277331166593697,1.923086547821366e+24,-2.229485203112403,1.8951614111553664e+24,-2.1825898536753714,1.867788803571117e+24,-2.1366223795312247
242,2.829082113178415e+21,0.9977526198243817,1.570993130701978e+24,-0.24797325660005853,1.5436176928970378e+24,-0.22622662155715556,1.5168824312879583e+24,-0.2049885328320773,1.4907710737209707e+24,-0.18424606407121025,1.4652678321379346e+24,-0.1639866734792108
243,5.37023208497873e+21,0.9993666249040178,4.289117090225358e+24,0.4941336043373028,4.3025009160070216e+24,0.49255509119207364,4.3159386107126944e+24,0.49097022464640017,4.329425867467657e+24,0.48937951266104573,4.3429585503307094e+24,0.4877834430365583
244,2.9721114986047797e+21,0.999498683620229,2.536129209939447e+24,0.5722222686614247,2.542726959672831e+24,0.5711094032751401,2.549471740172388e+24,0.5699717376983353,2.55635740130395e+24,0.568810309295523,2.563378011057526e+24,0.5676261186394524
245,2.1322612330144343e+22,0.9972219307901676,3.9253213543739825e+24,0.4885798126213885,3.929454292055298e+24,0.4880413426280854,3.933971056589903e+24,0.4874528648052292,3.938858044276729e+24,0.4868161515446121,3.944102112186081e+24,0.48613291520528956
246,3.2568418184545e+21,0.9995608845551893,3.616080546892395e+24,0.5124488979408179,3.6204005371880106e+24,0.5118664396680557,3.625034535498984e+24,0.5112416441320721,3.6299712368558643e+24,0.5105760355661477,3.6351997210373456e+24,0.5098710863285068
247,6.872937842716348e+22,0.9953507955966349,1.1241917628803256e+25,0.2395395660752343,1.1298951270867784e+25,0.23568152071101844,1.1355672670638684e+25,0.23184459700219473,1.141208158497886e+25,0.2280288113957918,1.1468177897172574e+25,0.22423417178705518
248,8.299511389531371e+21,0.9986509985285422,2.610477854647114e+24,0.5756932785743379,2.6146462717209466e+24,0.5750157446205508,2.619104649546844e+24,0.5742910804848962,2.6238425153409385e+24,0.5735209884122635,2.6288497530906155e+24,0.5727071126579903
249,1.432654987176275e+21,0.9997476289498867,2.3275104189258636e+24,0.5899946226887198,2.3369933829324766e+24,0.588324139839773,2.346537253748485e+24,0.5866429278790835,2.3561382197270304e+24,0.5849516582518555,2.365792615599135e+24,0.5832509766179225
250,4.54087018776822e+21,0.9993815933788732,3.3912996179569314e+24,0.5381497265395562,3.398110086635853e+24,0.5372222305421224,3.4051978143646445e+24,0.53625697551941,3.412552258174779e+24,0.5352553972846604,3.4201632396839766e+24,0.5342188819992777
251,7.018262510707331e+21,0.9988434866555362,2.7274218186981077e+24,0.5505583148972236,2.727454474199903e+24,0.5505529337186856,2.727940045540502e+24,0.5504729182256438,2.7288633874748613e+24,0.5503207641466306,2.7302098582635526e+24,0.5500988842393635
252,4.144589822812959e+21,0.9917890463438568,2.3501082152050425e+24,-3.6558599202642874,2.30938870395837e+24,-3.5751894476624146,2.2694998281096404e+24,-3.4961645682432794,2.2304214480426134e+24,-3.4187453828943823,2.192134009106006e+24,-3.342893151392368
253,7.58348752056664e+21,0.9990827053930028,4.804725732770399e+24,0.41882293722802677,4.8060157784454643e+24,0.41866689399101886,4.8076214357269974e+24,0.4184726745423758,4.8095319134316865e+24,0.41824158417787705,4.8117367817589294e+24,0.41797488448064235
254,8.312035941741628e+21,0.9986195045559488,2.926762384998422e+24,0.5139118542521461,2.922478485679058e+24,0.514623341008773,2.918679895137673e+24,0.5152542257851325,2.9153511936837064e+24,0.5158070695437513,2.912477465298518e+24,0.5162843495953535
255,3.1658945062659907e+21,0.9994796307061008,2.414250864983141e+24,0.603176285432019,2.421135479832476e+24,0.6020446803956458,2.42821871738931e+24,0.6008804282960656,2.435492649292825e+24,0.5996848322959425,2.442949625011017e+24,0.5984591498919903
256,6.271392483633635e+21,0.9992592140535763,4.1344994189576913e+24,0.5116269515815214,4.145673293585524e+24,0.5103070773569373,4.1571028634554465e+24,0.5089570000407108,4.1687774892973995e+24,0.5075779763588022,4.1806869086823364e+24,0.5061712185241665
257,6.575951782833413e+21,0.9971998239126578,1.3483951842046765e+24,0.42582548111836305,1.3353985567727642e+24,0.43135971350825675,1.3227994775252206e+24,0.4367246616703765,1.310587091796435e+24,0.44192494774552915,1.2987508787702262e+24,0.44696505171453915
258,3.929851442666919e+22,0.9955711766455886,4.283495002245075e+24,0.5172631082570059,4.2960583854024227e+24,0.5158472530892106,4.3088693423226634e+24,0.5144034971094116,4.321917245004208e+24,0.5129330380611454,4.3351918447950055e+24,0.5114370309364067
259,7.969607747650215e+21,0.9994786860406781,9.86005607738455e+24,0.3550266166672623,9.908917739640835e+24,0.3518304409687304,9.957536014383754e+24,0.34865018591676733,1.000590988722715e+25,0.34548591786516125,1.0054038478886996e+25,0.34233769433029837
260,3.6244448740362347e+21,0.9996652142626042,5.508246042348724e+24,0.49120975014549606,5.53421050799296e+24,0.48881144279667676,5.560231459395349e+24,0.48640791792438764,5.586302146359548e+24,0.48399979903637635,5.612416096943939e+24,0.48158768393832696
261,2.1905083492848705e+22,0.9978235348329116,4.553729182021937e+24,0.5475464428948666,4.584388059237116e+24,0.5445002103460312,4.6150268930103155e+24,0.5414559692916956,4.6456406121285e+24,0.5384142236020475,4.676224377563299e+24,0.5353754540776596
262,5.053255219117729e+21,0.9982524652903195,1.614564740250722e+24,0.4416454736068046,1.601465359698369e+24,0.4461755480237757,1.5887989989309905e+24,0.4505558739971378,1.5765536368535384e+24,0.4547906087047763,1.5647176247800737e+24,0.4588837805367322
263,5.626282570619522e+21,0.9993285233834039,4.350011886975153e+24,0.4808417054500914,4.3602699593309176e+24,0.47961744135887496,4.370657766651272e+24,0.47837769386561046,4.381169051497904e+24,0.4771232097730853,4.391797785718346e+24,0.47585470851964484
264,7.799220768218915e+21,0.9989477899674793,3.0532997143752634e+24,0.588072618119814,3.066153466435868e+24,0.5863384901504132,3.0791813536672005e+24,0.5845808692220231,3.092375148445901e+24,0.5828008653414127,3.1057269233104907e+24,0.5809995480198509
265,6.42798606047148e+21,0.9985960187597205,2.565707283839767e+24,0.4396059884586322,2.5515569425837616e+24,0.4426966631240854,2.537991140723607e+24,0.44565966446569205,2.5249929892843836e+24,0.4484986813221854,2.5125461313311475e+24,0.45121728632573843
266,1.6111490745583415e+22,0.9983622830363709,4.7358493266151927e+24,0.5186056397968298,4.7574165161024614e+24,0.5164133564979807,4.7790703558834024e+24,0.5142122652832105,4.800803910918491e+24,0.5120030710923694,4.822610521443298e+24,0.5097864508838689
267,4.4728603667558207e+21,0.9916972754535766,2.7667324857685664e+24,-4.135733253313911,2.7206509379040235e+24,-4.050194611992624,2.675496904472942e+24,-3.966377664670797,2.6312480116832687e+24,-3.884240880109524,2.587882533847652e+24,-3.8037439301109925
268,7.878730037716685e+21,0.9971844825863564,2.2888069989557836e+24,0.18207935401008235,2.2669886692555762e+24,0.18987628154960678,2.2457483459392877e+24,0.197466654602389,2.2250707943120264e+24,0.20485591738958575,2.2049412408191952e+24,0.2120493493407536
269,5.800901072125582e+21,0.9994671717049585,5.627415811617159e+24,0.48310679063258233,5.666893975668029e+24,0.47948061556407884,5.706261824137866e+24,0.4758645732770569,5.745515651742899e+24,0.47225900411175104,5.784651958278832e+24,0.46866422957129794
270,1.6640280133886022e+22,0.9986136937991706,6.489114864794441e+24,0.459390100251999,6.526426213365631e+24,0.4562816817957367,6.563656620320147e+24,0.45318000660726765,6.600801804280383e+24,0.4500854313693088,6.637857703601991e+24,0.4469982944585398
271,1.4316141894212935e+22,0.9913937788406932,1.6868971198395987e+24,-0.01408674163852952,1.6627218150032337e+24,0.00044636522453667116,1.6391320986217775e+24,0.014627442624042142,1.6161129239299543e+24,0.02846553599908952,1.5936496941653745e+24,0.041969420267269686
272,1.4176248704721438e+22,0.9962558076299579,1.62396391070229e+24,0.571083055163238,1.612117868461628e+24,0.574211799720175,1.6008216495953325e+24,0.5771953264182796,1.5900590940403443e+24,0.5800379034095906,1.5798145543252706e+24,0.5827436634618248
273,2.653306233207837e+21,0.999622777663855,3.637064892439584e+24,0.4829160319809057,3.6418209172893875e+24,0.48223986472129876,3.646778591871548e+24,0.4815350287832819,3.6519302852440726e+24,0.4808026090630234,3.657268629990766e+24,0.4800436529910511
274,2.4390635570910624e+21,0.9996473972134846,3.88834695269012e+24,0.4378818188352567,3.887651752632319e+24,0.43798232030716544,3.8872661740343096e+24,0.43803806140816437,3.8871799976962206e+24,0.4380505194750538,3.8873833426685957e+24,0.4380211229455231
275,8.675814709505408e+21,0.9989733961542838,4.247738431002849e+24,0.49736771071355,4.2570274913819715e+24,0.4962685418830023,4.266635243704615e+24,0.4951316624297899,4.276549295928278e+24,0.49395853869671935,4.2867576872039706e+24,0.49275058600373267
276,7.291479419886598e+21,0.9990887378439482,3.799276854405638e+24,0.5251804169753839,3.809334800719321e+24,0.5239234120089759,3.819618059323336e+24,0.5226382483450458,3.830117215494649e+24,0.5213261026008913,3.8408231883310517e+24,0.5199881096741166
277,1.7987583958842159e+22,0.9891145119229232,1.1040351723882932e+24,0.3318746012135466,1.0913814586779826e+24,0.33953220826291475,1.079074909898118e+24,0.3469797226328103,1.0671062912758077e+24,0.3542227329009122,1.0554666487528102e+24,0.3612666577657211
278,3.830854492299299e+21,0.9959081833173526,2.3610131729422494e+24,-1.521848091180531,2.324892375293084e+24,-1.4832667034748668,2.2895233137973652e+24,-1.4454882610493756,2.2548876249634886e+24,-1.4084931494703978,2.2209674807671402e+24,-1.372262326248209
279,5.41975100669856e+21,0.9981022339503849,1.8225370380602496e+24,0.36182512615026885,1.8051513169965825e+24,0.36791286544713453,1.7882886449836392e+24,0.37381745523592846,1.7719347942755036e+24,0.3795438774675062,1.756075973992136e+24,0.3850969611208924
280,2.412933763653529e+22,0.9960775256504204,2.475107250682978e+24,0.5976456192248571,2.4840223950608085e+24,0.5961963699470033,2.4933548770855555e+24,0.5946792781017405,2.5030890774105653e+24,0.5930968827760308,2.5132099143845576e+24,0.5914516356488717
281,3.0429769416413733e+21,0.9997221266206182,5.694528585782806e+24,0.47999674908350665,5.718375815787859e+24,0.4778191083989133,5.742279560613476e+24,0.47563630699030635,5.766233465565576e+24,0.47344892514480386,5.790231436664995e+24,0.4712575193420032
282,1.7311510967211472e+22,0.9909131785493522,1.5481344376619247e+24,0.1873833980593963,1.5247794760735964e+24,0.19964243000304516,1.5020314568972653e+24,0.2115828775470373,1.4798744659743927e+24,0.22321309404177925,1.4582930696841777e+24,0.23454118060315943
283,6.328182297032608e+21,0.9992425967237423,4.2624279734412694e+24,0.4898413540629186,4.2705636505708787e+24,0.4888676165466288,4.2790133648394774e+24,0.4878562927619965,4.287765095778337e+24,0.4868088214068923,4.2968072393677193e+24,0.48572659133551743
284,1.8735616110582944e+22,0.9944808801815662,1.1020367427279624e+24,0.6753630736489913,1.0908195233742359e+24,0.6786674313641294,1.0801563418118111e+24,0.6818085811582637,1.0700307793534333e+24,0.6847913596325331,1.0604269398050983e+24,0.6876204494725162
285,3.3486790724146456e+21,0.9996965315306026,5.39834973500243e+24,0.510783537052468,5.428850190874145e+24,0.5080194839858243,5.459297526012069e+24,0.5052602448972984,5.489687804508164e+24,0.502506176472007,5.520017284572067e+24,0.4997576178034765
286,1.117280577696765e+21,0.9964567318494374,1.8020320078679903e+24,-4.714842580487409,1.7722653003245203e+24,-4.620442454958229,1.7430887760383894e+24,-4.527913996743839,1.7144882817052865e+24,-4.437212321011019,1.6864500727229387e+24,-4.348293839056583
287,1.011285399565982e+21,0.99981880029861,2.67247905466864e+24,0.5211515889731432,2.676632061857556e+24,0.5204074630687993,2.6809402645976053e+24,0.5196355295964489,2.685397697641811e+24,0.5188368573947911,2.6899986026489976e+24,0.518012478229638
288,6.567684547893968e+21,0.9980466417256713,1.5542997077413826e+24,0.537720764028323,1.5426978781878942e+24,0.5411713758216263,1.5315569588837775e+24,0.5444849038614746,1.520863716037963e+24,0.5476652841370433,1.510605331686568e+24,0.5507163289623414
289,6.51189893312296e+21,0.9976959903666079,1.522953660717605e+24,0.4611556565082806,1.5150792070597738e+24,0.463941758883589,1.5075026620362587e+24,0.46662245661880963,1.5002155423467455e+24,0.4692007512355947,1.4932096303426355e+24,0.47167955026394903
290,1.953163804562007e+21,0.9777030528256809,1.0840871593555276e+24,-11.375733191476096,1.0680443470746909e+24,-11.192591492291502,1.0523038015288247e+24,-11.01290041276638,1.0368584233515098e+24,-10.83657890788154,1.0217013158766135e+24,-10.663548246605783
291,3.253249991094283e+21,0.9995434173773367,3.962785349708338e+24,0.44383649182363716,3.9660530897606166e+24,0.44337787556994135,3.9695199619412336e+24,0.44289131179617736,3.973178698157757e+24,0.44237782055451236,3.977022278694137e+24,0.44183838703832934
292,1.9753314132574396e+22,0.9971806109234507,2.6140109549758126e+24,0.6269024082249735,2.634928266936023e+24,0.6239168818239055,2.656028004037122e+24,0.6209053178958657,2.6773001515730234e+24,0.6178691458391188,2.698735071134442e+24,0.6148097413431147
293,2.721336594365683e+22,0.9979545242906731,7.552730841405456e+24,0.4323036882991572,7.598340026057527e+24,0.4288755023290287,7.643731066869519e+24,0.4254637130048331,7.688902714721394e+24,0.42206841421590036,7.733853856649361e+24,0.418689689617461
294,1.487762572258082e+22,0.9980274793443563,3.191482489060927e+24,0.5768635903884112,3.2065213489915976e+24,0.574869692813373,3.2218017297553315e+24,0.5728437736751587,3.2373127421173467e+24,0.5707872767014794,3.2530438900123336e+24,0.5687015934924476
295,1.0953846586365629e+21,0.9968553137656923,2.831480713491079e+24,-7.128759474782456,2.7889307581765687e+24,-7.006604889456694,2.7471969368081814e+24,-6.886793303154598,2.7062599372631906e+24,-6.769269273647709,2.6661010010793775e+24,-6.653978948184442
296,8.460606263976558e+21,0.9989889076398302,4.2276975747967197e+24,0.4947651993704292,4.2365617750726514e+24,0.49370587514490993,4.2456459327868017e+24,0.4926202647079295,4.2549410357479746e+24,0.4915094450695012,4.2644383897284796e+24,0.4903744552411241
297,2.4342900139435077e+21,0.8804145474409371,1.34368493809052e+24,-65.00905007125428,1.3277705024903496e+24,-64.22724717489955,1.3121311261239846e+24,-63.458956671384925,1.296760595021018e+24,-62.70387329697476,1.2816528687465552e+24,-61.9617003129336
298,6.950392882842598e+21,0.9988490294856031,2.3726115224899832e+24,0.607100497693386,2.3775801261949767e+24,0.6062777073190047,2.3829289308399572e+24,0.6053919564647129,2.3886442974364747e+24,0.6044455037184517,2.3947130506743508e+24,0.6034405308840112
299,4.141224125454215e+21,0.9994767324642728,4.00742433599178e+24,0.493638838811321,4.013934712580741e+24,0.49281621520748786,4.02072725095868e+24,0.49195793883541006,4.0277913004737615e+24,0.49106535546633046,4.035116578017187e+24,0.4901397644303115
300,1.5371888272324543e+22,0.9905309602144627,1.1334809533618092e+24,0.30177893220475327,1.1237393953009955e+24,0.3077797044727276,1.1142652981731866e+24,0.31361572156093287,1.1050515460546937e+24,0.31929136685827497,1.096091239346992e+24,0.32481089049796985
301,5.551812739298003e+21,0.9973197176496466,1.983700052504196e+24,0.04231707934111717,1.9526913742226285e+24,0.05728732725988617,1.922469380105401e+24,0.07187778288738123,1.8930135811955403e+24,0.08609833780178222,1.864304105262379e+24,0.0999585858405656
302,6.528417409889551e+21,0.9984330968353294,2.548839787859968e+24,0.3882460512120207,2.535350700707882e+24,0.3914836035957123,2.5223571399649364e+24,0.3946022233423019,2.5098450681709636e+24,0.3976052796206677,2.4978008864915925e+24,0.40049603632392106
303,1.468745469006489e+22,0.9982065203255762,3.632392856427324e+24,0.5564498481870215,3.649557488000907e+24,0.5543538813571106,3.666925280655699e+24,0.5522331066025137,3.684486229294872e+24,0.5500887456419137,3.7022306970125327e+24,0.5479219752343345
304,5.932451945657757e+21,0.9993232182003263,4.256925640090355e+24,0.5143644108426023,4.2706333994776335e+24,0.5128006119020299,4.2844615761360053e+24,0.5112230756032472,4.298403578091009e+24,0.5096325539672368,4.3124530609320185e+24,0.5080297707725776
305,5.500543851348553e+21,0.9946422103933624,2.593479554475581e+24,-1.5261716254820357,2.555707465272396e+24,-1.4893798259031272,2.518713499809419e+24,-1.453345955612782,2.4824787217865876e+24,-1.4180515697600176,2.4469847459853727e+24,-1.3834787602733023
306,7.288211994585165e+21,0.992363805169169,1.2074333103461358e+24,-0.26508339904060807,1.183283156246884e+24,-0.23978017212658687,1.1596943397279507e+24,-0.2150650844067008,1.1366526199222039e+24,-0.19092321506963628,1.1141441792289938e+24,-0.16734008677983692
307,7.297928815989559e+21,0.9993434878763274,5.705416418659686e+24,0.48674820707428246,5.737641738800572e+24,0.48384925945569646,5.769847973707882e+24,0.4809520287197414,5.802029726807358e+24,0.4780570003351736,5.834181847774854e+24,0.47516463761841177
308,6.220493473209319e+21,0.9992677799313843,4.5555730288874767e+24,0.46375926441169024,4.561737033663901e+24,0.46303369368007874,4.5681449484651265e+24,0.46227941207273593,4.5747874661014526e+24,0.4614975151476126,4.5816556015499737e+24,0.4606890605401064
309,8.037696063399251e+21,0.9993003705628545,5.894562400284721e+24,0.48691648181257396,5.920423224021044e+24,0.4846654644299745,5.946290859112459e+24,0.482413854162985,5.972160235183386e+24,0.4801620923549933,5.998026504059585e+24,0.4779106010081987
310,1.387471555687605e+22,0.9981922930076477,3.6503841450239345e+24,0.5243992630564751,3.658125690135215e+24,0.523390633713992,3.6661541704252354e+24,0.5223446202012291,3.6744585451384954e+24,0.521262660994589,3.683028156584388e+24,0.520146144661769
311,2.261034665126597e+22,0.995398904790542,2.483584991874382e+24,0.49460257356314774,2.4717917555661577e+24,0.497002439603182,2.4606110868192906e+24,0.49927765113369016,2.4500247183999155e+24,0.5014319254476232,2.44001496581914e+24,0.5034688612521737
312,5.927955949531971e+21,0.9988673942368566,2.577346301317941e+24,0.5075676507481892,2.570604126149859e+24,0.5088558226773505,2.564346329644874e+24,0.5100514483612231,2.5585579835392845e+24,0.51115738002031,2.5532246418052797e+24,0.5121763777382712
313,2.3582894508666003e+21,0.9988935568995578,1.5854473727068353e+24,0.2561526720135975,1.567921093349095e+24,0.26437550948788113,1.5508633796716705e+24,0.2723785091199954,1.5342618514065496e+24,0.28016747938358566,1.518104503448577e+24,0.2877480527364339
314,6.830622847897613e+21,0.9975961250185602,1.998223264121915e+24,0.29677292702053504,1.9814923692925315e+24,0.3026609668659548,1.9652404965239304e+24,0.3083804263091018,1.949454767090164e+24,0.31393583771075595,1.9341226956475582e+24,0.3193315949901776
315,2.9296237657341716e+21,0.9715453422926714,1.6585404577942398e+24,-15.108963059447468,1.6364535551781884e+24,-14.89443883927091,1.614768553983894e+24,-14.683818180883389,1.5934761562803606e+24,-14.477010775950108,1.5725673273776985e+24,-14.273928872927229
316,7.041114379887918e+21,0.9988749252109218,2.648490820038086e+24,0.5768070095209192,2.652261496270123e+24,0.5762045064883653,2.6563358315940513e+24,0.5755534828424073,2.660702969827325e+24,0.5748556732540969,2.6653524234778066e+24,0.5741127534827484
317,3.694856045024211e+21,0.9993274533528812,3.1610522823531165e+24,0.42461760675990545,3.1569148786905247e+24,0.4253707069963275,3.153091065370976e+24,0.42606672675891977,3.149571135118311e+24,0.42670743298960223,3.146345694747866e+24,0.42729453545859974
318,8.92435483488554e+21,0.9993437169758338,7.617229514644477e+24,0.439840916892133,7.652028396198889e+24,0.43728186185155404,7.686726011291653e+24,0.43473025378735886,7.721319228406625e+24,0.43218632298632154,7.755805092325643e+24,0.42965028677053985
319,1.0143169233027827e+22,0.9975376295132511,1.7212071929791747e+24,0.582157243342502,1.7140309490615059e+24,0.5838993587329305,1.707279560955849e+24,0.5855383355097179,1.7009401712884902e+24,0.5870772949475707,1.6950003351832127e+24,0.5885192581827039
320,3.5718072678548756e+21,0.9824232386693408,1.7890897939622018e+24,-7.804059667664436,1.762014669288808e+24,-7.670823754107461,1.735457449124475e+24,-7.540136433815796,1.7094058921227662e+24,-7.411937467474003,1.683848107669326e+24,-7.286168341709182
321,1.6674574687078684e+22,0.9981214697223452,4.704602554617557e+24,0.469987180540811,4.7135907819609467e+24,0.46897458156759186,4.7228370452253493e+24,0.46793291269007575,4.732331036185821e+24,0.46686333521600387,4.7420628079192696e+24,0.46576696974944276
322,3.1469945672354565e+21,0.9987555130172755,1.289360433866089e+24,0.49011914647313215,1.273320902228444e+24,0.49646201993718864,1.2577967702369763e+24,0.5026010773040563,1.2427738137466446e+24,0.5085419435479657,1.2282382481518087e+24,0.5142900698261763
323,4.512572061806291e+21,0.9917844559424176,1.4206336945842896e+24,-1.586391651521132,1.3988176964438247e+24,-1.5466736611093883,1.377450453252491e+24,-1.5077726695189706,1.3565210502273036e+24,-1.4696688054039457,1.3360188901337001e+24,-1.432342775543896
324,5.172643628374981e+22,0.9960223615775726,7.554530325533344e+24,0.4190748049721307,7.593623614198645e+24,0.41606862518813903,7.63263761767649e+24,0.4130685422441891,7.671567665535364e+24,0.4100749152852208,7.710409323706767e+24,0.40708808528042684
325,6.840834697699159e+21,0.9984195954823755,2.50881953476481e+24,0.4203997170139665,2.500997055568955e+24,0.4222069060495841,2.4935257652014746e+24,0.4239329616511355,2.4863953896896453e+24,0.425580257364193,2.479595980343427e+24,0.4271510915858643
326,1.2083200497493182e+22,0.9978363702977171,3.370216761657764e+24,0.39652568951685097,3.358992596075818e+24,0.3985354995867475,3.3482679000879415e+24,0.4004558741424903,3.3380280802999884e+24,0.402289426291512,3.328259005122719e+24,0.40403868645000707
327,2.875064119903606e+21,0.9968889794672011,1.628644521357363e+24,-0.7623073209034927,1.601685844057566e+24,-0.7331361458899843,1.575319236436634e+24,-0.7046056316934108,1.5495299563029325e+24,-0.6766998262309794,1.5243036955682463e+24,-0.6494032471501703
328,8.230766063761342e+21,0.9972933526090598,1.1638710008379484e+24,0.617266681690935,1.1575408702774845e+24,0.6193483143400789,1.1515368752132942e+24,0.6213226989173855,1.1458492996460926e+24,0.6231930304819673,1.1404687374083507e+24,0.6249624022062706
329,5.604615290657021e+22,0.9960126859632732,8.742895127722955e+24,0.37800068949400434,8.785376489850781e+24,0.37497842083278277,8.827719472330355e+24,0.3719659969706288,8.869920745566167e+24,0.3689636547862972,8.911977178785395e+24,0.36597161701362013
330,1.1291645699947917e+22,0.9430905436103959,2.024393121247125e+24,-9.202862816494422,1.994148201062293e+24,-9.050429591789745,1.9644779785544984e+24,-8.900892821088112,1.9353689075893805e+24,-8.754184232397723,1.906807829559643e+24,-8.610237506848149
331,1.8879113539712375e+21,0.999659967668433,2.7343468782206043e+24,0.5075158892611721,2.7352095038486524e+24,0.5073605214771086,2.736309418684694e+24,0.5071624154561678,2.737638529582588e+24,0.5069230288575486,2.7391890142075306e+24,0.5066437705645311
332,3.731212547169403e+22,0.994629268383906,4.137728343579539e+24,0.4044126901714714,4.1334713061142414e+24,0.40502545091390385,4.129593440109852e+24,0.40558363346955995,4.1260828685834444e+24,0.4060889474190893,4.122928100517837e+24,0.40654304678698117
333,2.9556666031854725e+21,0.9984923676168467,1.5917007500908046e+24,0.18810207059887019,1.571855650562929e+24,0.19822469899778394,1.5525246416386794e+24,0.2080850990245714,1.5336942555598933e+24,0.2176901403404834,1.5153514310688262e+24,0.22704648525821758
334,3.853973523394789e+21,0.999282808898751,3.236865719404364e+24,0.3976473175534445,3.2288560376311065e+24,0.39913784997582535,3.221251720814936e+24,0.4005529474897366,3.21404071915159e+24,0.4018948524594128,3.207211366760862e+24,0.4031657358041457
335,2.590991292486095e+22,0.996120913715374,2.3966930641517073e+24,0.6411806083420468,2.41248656673947e+24,0.6388160940554855,2.428507688899334e+24,0.6364175018481371,2.4447458647445525e+24,0.6339864135850772,2.461190912375371e+24,0.6315243536430108
336,7.536660904464783e+21,0.9965271025807293,1.7666603887214995e+24,0.1859219377796475,1.7435310469807444e+24,0.19657995095804492,1.7210073766691174e+24,0.20695887041446004,1.6990734638622676e+24,0.21706602929383711,1.6777138756339357e+24,0.2269085390969402
337,1.8449003060066207e+22,0.9981643853241603,4.759706270298848e+24,0.526424996841236,4.783328131996886e+24,0.5240746998705865,4.80697136999609e+24,0.5217222760287992,4.8306308463422884e+24,0.5193682365252895,4.854301642883401e+24,0.5170130706998942
